"","year","port","hake_sable_kg","salm_sable_kg"
"1401",2018,"Fields Landing",32630.525710017,8370.27835289403
"1402",2018,"Florence",56416.0379446938,23345.3309948947
"1403",2018,"Fort Bragg",40824.6809072436,5283.57814832384
"1404",2018,"Friday Harbor",8101.22508811436,0
"1405",2018,"Gearhart - Seaside",48262.437162226,14548.0039573195
"1406",2018,"Gold Beach",54220.5119886443,9530.37944161278
"1407",2018,"Grays Harbor",30654.5157018231,5706.17320994706
"1408",2018,"Chinook",40180.5044293285,13597.727341538
"1409",2018,"La Conner",7293.28088925043,0
"1410",2018,"La Push",18470.9941878039,3612.58553153875
"1411",2018,"Long Beach",12389.1535647171,740.870282923293
"1412",2018,"Monterey",56882.2331414571,6455.41254769338
"1413",2018,"Morro Bay",42902.2324756749,17955.7185498629
"1414",2018,"Moss Landing",54141.5443561606,6745.7618361557
"1415",2018,"Neah Bay",11729.9265470657,1965.40204607538
"1416",2018,"Nehalem Bay",53172.3625745523,15458.4894194143
"1417",2018,"Netarts Bay",55826.7207622863,14552.1410179849
"1418",2018,"Newport",57538.0455151138,17551.0850793437
"1419",2018,"Newport Beach",9717.77873110801,498.397723969402
"1420",2018,"OTHER OR UNKNOWN CALIFORNIA PORTS",55546.9047727359,4304.17770750348
"1421",2018,"Oakland",43304.6393732016,13624.107948326
"1422",2018,"Oceanside",3581.24622201983,229.243016930111
"1423",2018,"Olympia",27834.9622616891,0
"1424",2018,"Other Columbia River Ports",41719.9126276627,14008.4391577118
"1425",2018,"Other Del Norte County Ports",38990.4016411558,16162.9950452968
"1426",2018,"Other Humboldt County Ports",32536.9655696386,8988.663877222
"1427",2018,"Other La and Orange Cnty Ports",11600.0904026621,740.883415358581
"1428",2018,"Other Mendocino County Ports",40667.9279599115,5580.19927311146
"1429",2018,"Other North Puget Sound Ports",5718.31832309416,0
"1430",2018,"Other Or Unknown Washington Ports",14216.2196528873,124.658349612641
"1431",2018,"Other S. F. Bay and San Mateo County Ports",43548.7664078536,20671.3054525282
"1432",2018,"Other San Diego County Ports",1802.75141061133,198.282160753263
"1433",2018,"Other San Luis Obispo County Ports",43685.5920538274,16662.0102912136
"1434",2018,"Other Santa Barbara and Ventura County Ports",35950.438174339,7580.87784000846
"1435",2018,"Other Santa Cruz and Monterey County Ports",53256.2684059304,6996.31074138983
"1436",2018,"Other Sonoma and Marin County Outer Coast Ports",44828.9282043478,16556.902657959
"1437",2018,"Other South Puget Sound Ports",24522.1526450891,0
"1438",2018,"Other Washingtion Coastal Ports",25805.001044867,4886.00037712465
"1439",2018,"Oxnard",34223.6546752841,6112.37806442794
"1440",2018,"PSEUDO PORT CODE FOR COLUMBIA RIVER",41738.2789585976,13594.3819275012
"1441",2018,"Pacific City",56595.9203964988,13316.4181760273
"1442",2018,"Point Arena",42230.7082131442,6013.69420792304
"1443",2018,"Point Reyes",44955.9152498163,21715.9536511455
"1444",2018,"Port Angeles",13889.6152112296,0
"1445",2018,"Port Hueneme",34053.5828732411,6050.65913974612
"1446",2018,"Port Orford",56875.6995631696,9026.38995405117
"1447",2018,"Port Townsend",11624.3049327443,0
"1448",2018,"Princeton/Half Moon Bay",43686.4938187214,20859.7930554165
"1449",2018,"Richmond",43854.9038727443,13045.6507537251
"1450",2018,"Salmon River",57174.86908686,12942.0964689429
"1451",2018,"San Diego",1094.07528614161,99.6269081310567
"1452",2018,"San Francisco",43536.0676698899,17630.3303745244
"1453",2018,"San Pedro",12796.6482820559,761.571550249114
"1454",2018,"Santa Barbara",36729.1078320774,8577.43552956797
"1455",2018,"Santa Cruz",48629.3188913366,10478.2217021982
"1456",2018,"Sausalito",43936.3557008838,19043.5894898699
"1457",2018,"Seattle",16655.0724133241,0
"1458",2018,"Sequim",12464.7915002404,0
"1459",2018,"Shelton",26502.8128647538,0
"1460",2018,"Siletz Bay",57554.868441401,13080.9115641719
"1461",2018,"Tacoma",22276.8441055875,0
"1462",2018,"Terminal Island",12718.7615944938,761.571550249114
"1463",2018,"Tillamook",54766.1486700932,15361.3526538722
"1464",2018,"Tomales Bay",45099.261364873,18452.5254397904
"1465",2018,"Trinidad",33711.583029112,14165.8974351884
"1466",2018,"Ventura",34801.7965080216,6241.73061046216
"1467",2018,"Waldport",57112.0771898927,20853.3118076318
"1468",2018,"Westport",31458.4407188506,7562.8789811789
"1469",2018,"Willapa Bay",36073.5106140092,11416.9558603241
"1470",2018,"Willmington",12796.6482820559,759.20010942126
"1471",2018,"Winchester Bay",55097.7431706429,19717.7778519812
"1472",2018,"Yachats",56904.1958345015,22600.7045427932
"1473",2019,"Alameda",90104.9222292531,21573.1944918571
"1474",2019,"Albion",89860.6747532897,11582.1708117265
"1475",2019,"Anacortes",45663.0565168741,0
"1476",2019,"Astoria",240736.485754581,69053.8893334586
"1477",2019,"Avila",39021.5797050468,20130.4444796975
"1478",2019,"Bandon",251743.659429961,41027.1859909128
"1479",2019,"Bellingham",32967.9192669784,0
"1480",2019,"Berkeley",90946.3627691688,22760.8563961738
"1481",2019,"Blaine",30283.5003002548,0
"1482",2019,"Bodega Bay",94125.494845114,41857.7157005505
"1483",2019,"Bolinas",92605.6840039772,48962.6704236271
"1484",2019,"Brookings",164720.064000913,29239.3994552902
"1485",2019,"Cannon Beach",294229.587876916,79749.8961615783
"1486",2019,"Coos Bay",258755.501356418,63919.970192462
"1487",2019,"Copalis Beach",160644.17289595,36961.035969059
"1488",2019,"Crescent City",110053.06011742,32920.4008488862
"1489",2019,"Dana Point",4410.44787436508,267.604785418912
"1490",2019,"Depoe Bay",314775.799986109,75508.2634120517
"1491",2019,"Eureka",68942.6259636974,18134.829448297
"1492",2019,"Everett",61778.6404838798,0
"1493",2019,"Fields Landing",69126.3437623715,16012.179239196
"1494",2019,"Florence",290694.145982438,150352.463980586
"1495",2019,"Fort Bragg",89598.1772157763,10427.8058466459
"1496",2019,"Friday Harbor",54282.1535013685,0
"1497",2019,"Gearhart - Seaside",279125.930424274,77428.1901948738
"1498",2019,"Gold Beach",223587.162014066,25782.8778231352
"1499",2019,"Grays Harbor",166387.712668942,31359.6781788608
"1500",2019,"Chinook",223172.536410983,70607.8696290945
"1501",2019,"La Conner",49588.6148853955,0
"1502",2019,"La Push",107862.866967753,27156.9169266052
"1503",2019,"Long Beach",8107.34874570654,476.402228691061
"1504",2019,"Monterey",93818.664035192,9583.75507778485
"1505",2019,"Morro Bay",41450.6635625561,17683.985143796
"1506",2019,"Moss Landing",93944.0113634066,10149.1116495365
"1507",2019,"Neah Bay",73171.2194605867,16655.697821223
"1508",2019,"Nehalem Bay",308369.555200368,79200.0032554164
"1509",2019,"Netarts Bay",318178.789296801,70319.1084672747
"1510",2019,"Newport",310656.050894995,102419.344793346
"1511",2019,"Newport Beach",5855.46687809459,332.658243552569
"1512",2019,"OTHER OR UNKNOWN CALIFORNIA PORTS",80912.8404151297,5828.88883025727
"1513",2019,"Oakland",90291.0256710269,25159.1605523447
"1514",2019,"Oceanside",2036.5041660372,164.890565733671
"1515",2019,"Olympia",155659.314534671,0
"1516",2019,"Other Columbia River Ports",233517.043025817,73234.4283406747
"1517",2019,"Other Del Norte County Ports",107622.408865445,32880.4741085123
"1518",2019,"Other Humboldt County Ports",68950.0596642868,17098.7854490596
"1519",2019,"Other La and Orange Cnty Ports",7425.91859164716,478.650297833033
"1520",2019,"Other Mendocino County Ports",89418.2261206553,11211.954491692
"1521",2019,"Other North Puget Sound Ports",40690.6786676397,0
"1522",2019,"Other Or Unknown Washington Ports",85160.6549564089,1046.59548040083
"1523",2019,"Other S. F. Bay and San Mateo County Ports",90685.3555930258,40228.8413780495
"1524",2019,"Other San Diego County Ports",1102.22526284706,143.359614566214
"1525",2019,"Other San Luis Obispo County Ports",42911.739500574,16689.6937940716
"1526",2019,"Other Santa Barbara and Ventura County Ports",30711.0448722714,4344.73657040069
"1527",2019,"Other Santa Cruz and Monterey County Ports",93992.6647181308,10641.7714472724
"1528",2019,"Other Sonoma and Marin County Outer Coast Ports",94143.9008688068,43006.0585489512
"1529",2019,"Other South Puget Sound Ports",141655.266850426,0
"1530",2019,"Other Washingtion Coastal Ports",148165.868408557,30808.3802033045
"1531",2019,"Oxnard",28749.8214553387,3290.99525899808
"1532",2019,"PSEUDO PORT CODE FOR COLUMBIA RIVER",233417.839318078,70649.0401117487
"1533",2019,"Pacific City",318909.509830643,62780.242013038
"1534",2019,"Point Arena",92087.2814476125,14590.9923923215
"1535",2019,"Point Reyes",94082.5446085971,51121.8191593499
"1536",2019,"Port Angeles",83262.5020885085,0
"1537",2019,"Port Hueneme",28566.042986747,3252.80752393743
"1538",2019,"Port Orford",241818.356769632,26901.9371224122
"1539",2019,"Port Townsend",72227.3100763174,0
"1540",2019,"Princeton/Half Moon Bay",90128.9576801566,38741.3157393062
"1541",2019,"Richmond",91712.6287450827,25194.1690764797
"1542",2019,"Salmon River",318411.44765187,61301.609086927
"1543",2019,"San Diego",711.502443356106,72.8214987611717
"1544",2019,"San Francisco",90953.8330248365,34253.4019528899
"1545",2019,"San Pedro",8462.03594185676,488.905601664109
"1546",2019,"Santa Barbara",31650.4715463201,5150.98273656997
"1547",2019,"Santa Cruz",91931.4379581622,16934.1595631646
"1548",2019,"Sausalito",91840.5959462151,38675.9418604218
"1549",2019,"Seattle",95991.6651272963,0
"1550",2019,"Sequim",76409.265508948,0
"1551",2019,"Shelton",150922.69308185,0
"1552",2019,"Siletz Bay",317548.111951575,63758.4316545169
"1553",2019,"Tacoma",127698.072718528,0
"1554",2019,"Terminal Island",8394.00119662937,488.905601664109
"1555",2019,"Tillamook",314891.816616326,75855.2413108277
"1556",2019,"Tomales Bay",94419.9065979039,45995.1422940201
"1557",2019,"Trinidad",73467.0375679404,26281.2499355187
"1558",2019,"Ventura",29382.2474078588,3375.6623684973
"1559",2019,"Waldport",305072.323455237,135032.741616855
"1560",2019,"Westport",170071.632187955,41918.5841019289
"1561",2019,"Willapa Bay",197401.410767685,58469.5066398732
"1562",2019,"Willmington",8462.03594185676,486.938689672166
"1563",2019,"Winchester Bay",272133.360304465,120117.119348231
"1564",2019,"Yachats",302149.574873634,149076.027383883
"1565",2021,"Alameda",424404.337429839,95674.7723395674
"1566",2021,"Albion",441148.216276433,88143.316734997
"1567",2021,"Anacortes",78938.2053416493,0
"1568",2021,"Astoria",520941.103501416,140645.707500659
"1569",2021,"Avila",175702.885200389,68546.6197345466
"1570",2021,"Bandon",629669.709551189,120145.768268117
"1571",2021,"Bellingham",48087.0072641854,0
"1572",2021,"Berkeley",438251.174011889,103690.738975996
"1573",2021,"Blaine",42434.9688580491,0
"1574",2021,"Bodega Bay",468233.878689627,204132.839610396
"1575",2021,"Bolinas",457720.479819581,231021.933069872
"1576",2021,"Brookings",450702.753793432,100108.447074361
"1577",2021,"Cannon Beach",635001.817553941,152965.33697681
"1578",2021,"Coos Bay",649398.474896825,177781.745200268
"1579",2021,"Copalis Beach",349337.448474231,96584.9701385428
"1580",2021,"Crescent City",357859.101642963,126368.753536819
"1581",2021,"Dana Point",43649.8643060988,2810.25108689412
"1582",2021,"Depoe Bay",724931.830331659,181595.496843523
"1583",2021,"Eureka",278635.421967996,58420.048842896
"1584",2021,"Everett",132414.24508096,0
"1585",2021,"Fields Landing",281349.421913604,50438.3469353948
"1586",2021,"Florence",657890.791158623,331416.219899998
"1587",2021,"Fort Bragg",434823.070796802,86817.8064584523
"1588",2021,"Friday Harbor",104902.935767891,0
"1589",2021,"Gearhart - Seaside",599028.086115965,148305.24932428
"1590",2021,"Gold Beach",560609.118281375,66538.5554201416
"1591",2021,"Grays Harbor",366324.79641992,88933.1352052854
"1592",2021,"Chinook",487973.650449329,157444.759461617
"1593",2021,"La Conner",90290.9796449511,0
"1594",2021,"La Push",227197.212371744,38409.8435537158
"1595",2021,"Long Beach",62886.2943711976,6852.40902703818
"1596",2021,"Monterey",406253.662759804,42479.6884681029
"1597",2021,"Morro Bay",184199.485566593,59356.0644290335
"1598",2021,"Moss Landing",409619.227534724,43896.4017158788
"1599",2021,"Neah Bay",166782.213632084,19711.3839601795
"1600",2021,"Nehalem Bay",679459.900541705,156855.489639778
"1601",2021,"Netarts Bay",730083.094780765,157982.127862902
"1602",2021,"Newport",706724.448505356,214478.64231578
"1603",2021,"Newport Beach",51996.9262787214,4241.10213276693
"1604",2021,"OTHER OR UNKNOWN CALIFORNIA PORTS",333891.104909473,28373.5897295684
"1605",2021,"Oakland",428251.809009357,113061.304484767
"1606",2021,"Oceanside",23998.6184165654,1380.47379357595
"1607",2021,"Olympia",332961.311080607,0
"1608",2021,"Other Columbia River Ports",507275.586194705,158908.849222136
"1609",2021,"Other Del Norte County Ports",353518.349379528,126523.830781805
"1610",2021,"Other Humboldt County Ports",279693.980321219,54527.0178356734
"1611",2021,"Other La and Orange Cnty Ports",60154.6667184521,6783.2080316868
"1612",2021,"Other Mendocino County Ports",438242.067759211,88874.6830358407
"1613",2021,"Other North Puget Sound Ports",65917.9110227541,0
"1614",2021,"Other Or Unknown Washington Ports",190142.969234574,990.096640282248
"1615",2021,"Other S. F. Bay and San Mateo County Ports",431949.586537763,177142.085862222
"1616",2021,"Other San Diego County Ports",14680.7578889803,1157.71174825384
"1617",2021,"Other San Luis Obispo County Ports",188667.682144254,55561.0998668533
"1618",2021,"Other Santa Barbara and Ventura County Ports",141837.001297726,35781.7968114519
"1619",2021,"Other Santa Cruz and Monterey County Ports",410576.124503136,44726.6095660681
"1620",2021,"Other Sonoma and Marin County Outer Coast Ports",468724.255293984,209234.537296312
"1621",2021,"Other South Puget Sound Ports",288744.939390111,0
"1622",2021,"Other Washingtion Coastal Ports",307377.701485474,64007.4766750158
"1623",2021,"Oxnard",133699.522338994,30574.2172815326
"1624",2021,"PSEUDO PORT CODE FOR COLUMBIA RIVER",507421.201340492,150551.824103745
"1625",2021,"Pacific City",737765.861714524,154243.825011578
"1626",2021,"Point Arena",450243.97081526,82707.5971151221
"1627",2021,"Point Reyes",469567.419917002,248298.790719067
"1628",2021,"Port Angeles",185886.440428584,0
"1629",2021,"Port Hueneme",133079.437845934,30495.9977852824
"1630",2021,"Port Orford",598054.968766041,59368.7652995327
"1631",2021,"Port Townsend",162996.252413613,0
"1632",2021,"Princeton/Half Moon Bay",418795.940635675,166549.389443023
"1633",2021,"Richmond",447527.721144973,115923.793753364
"1634",2021,"Salmon River",737132.801121519,156825.735910286
"1635",2021,"San Diego",9554.90448460158,539.699769867731
"1636",2021,"San Francisco",438033.094618452,154035.301653891
"1637",2021,"San Pedro",64213.7155372829,7046.57103365495
"1638",2021,"Santa Barbara",146072.246796655,39111.0985953427
"1639",2021,"Santa Cruz",406747.433913946,64162.3467365235
"1640",2021,"Sausalito",448533.588541304,176729.161021717
"1641",2021,"Seattle",204999.7482724,0
"1642",2021,"Sequim",172966.302857367,0
"1643",2021,"Shelton",316027.700631947,0
"1644",2021,"Siletz Bay",733463.984148977,162474.047462062
"1645",2021,"Tacoma",260552.962136096,0
"1646",2021,"Terminal Island",63964.4465344377,7046.57103365495
"1647",2021,"Tillamook",709679.331438913,159121.361832051
"1648",2021,"Tomales Bay",471424.483011285,223880.7263418
"1649",2021,"Trinidad",282554.124654414,91752.5034950053
"1650",2021,"Ventura",136098.954249831,30866.6859710555
"1651",2021,"Waldport",680357.288735011,265917.53042595
"1652",2021,"Westport",375467.177953158,119583.054208304
"1653",2021,"Willapa Bay",433618.757340418,145966.525095378
"1654",2021,"Willmington",64213.7155372829,7045.47821196475
"1655",2021,"Winchester Bay",648982.228855246,283236.043179267
"1656",2021,"Yachats",668421.474458992,299278.490949328
"1657",2022,"Alameda",84008.3787190157,23331.5202858651
"1658",2022,"Albion",66378.4943611881,6284.40685333011
"1659",2022,"Anacortes",32372.3800192908,0
"1660",2022,"Astoria",508379.321814357,188386.123543851
"1661",2022,"Avila",65798.2143689267,31136.54047003
"1662",2022,"Bandon",581135.937031046,51628.5207046966
"1663",2022,"Bellingham",19756.1413068424,0
"1664",2022,"Berkeley",83716.7831939838,23538.780571002
"1665",2022,"Blaine",17470.193247886,0
"1666",2022,"Bodega Bay",83383.699452775,27739.8152714106
"1667",2022,"Bolinas",84131.0708415594,41429.7253906179
"1668",2022,"Brookings",380640.751548376,27691.0050502504
"1669",2022,"Cannon Beach",745792.219636306,221779.169014459
"1670",2022,"Coos Bay",603107.954935709,151161.177341945
"1671",2022,"Copalis Beach",314348.131521524,39886.331104387
"1672",2022,"Crescent City",143567.481769143,28800.6999091541
"1673",2022,"Dana Point",8022.88730861995,421.755210222167
"1674",2022,"Depoe Bay",810016.266977571,142698.8431387
"1675",2022,"Eureka",55850.3753510641,13542.2325224859
"1676",2022,"Everett",56723.8185777763,0
"1677",2022,"Fields Landing",55733.9622008928,11764.9154938083
"1678",2022,"Florence",732181.302972886,463527.514233567
"1679",2022,"Fort Bragg",63421.659911874,5756.25345362485
"1680",2022,"Friday Harbor",43074.3251421228,0
"1681",2022,"Gearhart - Seaside",677415.29404082,215466.739859741
"1682",2022,"Gold Beach",527637.471495056,25521.8721611165
"1683",2022,"Grays Harbor",323959.355613984,38835.4268513861
"1684",2022,"Chinook",439321.930252539,181197.020459018
"1685",2022,"La Conner",37140.6129405702,0
"1686",2022,"La Push",186088.259636324,15651.9838338941
"1687",2022,"Long Beach",14383.7823717712,809.311057925979
"1688",2022,"Monterey",105240.050438171,17359.9610966639
"1689",2022,"Morro Bay",68925.615761015,26692.4829379082
"1690",2022,"Moss Landing",101336.856671463,17853.5201981237
"1691",2022,"Neah Bay",80483.5800731013,8604.05930677677
"1692",2022,"Nehalem Bay",795155.853620205,215337.814252585
"1693",2022,"Netarts Bay",813427.667704499,171452.298860104
"1694",2022,"Newport",803924.304448759,249002.530432177
"1695",2022,"Newport Beach",10585.125199741,544.024332021261
"1696",2022,"OTHER OR UNKNOWN CALIFORNIA PORTS",101683.350407218,11417.7649637574
"1697",2022,"Oakland",83803.6557478956,26532.7755308682
"1698",2022,"Oceanside",3644.00801138608,251.890157191324
"1699",2022,"Olympia",305558.9453716,0
"1700",2022,"Other Columbia River Ports",474446.93526025,191157.380360736
"1701",2022,"Other Del Norte County Ports",133996.558456956,28619.4582484801
"1702",2022,"Other Humboldt County Ports",55737.1303454282,12654.9752266118
"1703",2022,"Other La and Orange Cnty Ports",13285.5125648089,809.397873592382
"1704",2022,"Other Mendocino County Ports",64923.4390800201,6126.22876118479
"1705",2022,"Other North Puget Sound Ports",26975.7295604202,0
"1706",2022,"Other Or Unknown Washington Ports",116959.525207283,506.522106552019
"1707",2022,"Other S. F. Bay and San Mateo County Ports",84166.9042204964,39971.085882246
"1708",2022,"Other San Diego County Ports",1923.8649511998,217.884472208872
"1709",2022,"Other San Luis Obispo County Ports",70615.8210943163,24929.7425358216
"1710",2022,"Other Santa Barbara and Ventura County Ports",49644.6629199678,7899.81840327106
"1711",2022,"Other Santa Cruz and Monterey County Ports",100090.160478915,18238.8267394996
"1712",2022,"Other Sonoma and Marin County Outer Coast Ports",83627.7995004049,28961.0200551339
"1713",2022,"Other South Puget Sound Ports",275471.656581304,0
"1714",2022,"Other Washingtion Coastal Ports",289765.139569231,25387.0929302151
"1715",2022,"Oxnard",46554.3725607584,6022.01963353195
"1716",2022,"PSEUDO PORT CODE FOR COLUMBIA RIVER",477397.631942121,187633.307996692
"1717",2022,"Pacific City",814621.336700488,133967.712813412
"1718",2022,"Point Arena",72108.5957226895,7836.07545650785
"1719",2022,"Point Reyes",84756.5777271567,39196.2024607533
"1720",2022,"Port Angeles",111425.946407241,0
"1721",2022,"Port Hueneme",46296.3750480403,5947.95081196606
"1722",2022,"Port Orford",556972.255984713,25674.8086584544
"1723",2022,"Port Townsend",78740.4164982826,0
"1724",2022,"Princeton/Half Moon Bay",85214.9183212402,41257.917366718
"1725",2022,"Richmond",83935.5706078081,24762.9379818355
"1726",2022,"Salmon River",814197.467507361,118992.940116572
"1727",2022,"San Diego",1196.18807380992,109.414971114266
"1728",2022,"San Francisco",83783.2033703111,33812.4326103145
"1729",2022,"San Pedro",14951.4808434365,831.986714594935
"1730",2022,"Santa Barbara",51285.4320645362,9292.12439041925
"1731",2022,"Santa Cruz",93733.3877066913,25493.3553825668
"1732",2022,"Sausalito",84064.2261065895,35904.1169120346
"1733",2022,"Seattle",151335.69865143,0
"1734",2022,"Sequim",90804.7969124651,0
"1735",2022,"Shelton",295636.636075649,0
"1736",2022,"Siletz Bay",813127.039465593,116848.787000807
"1737",2022,"Tacoma",245868.632432819,0
"1738",2022,"Terminal Island",14842.0966937362,831.986714594935
"1739",2022,"Tillamook",808714.996892397,197489.339804174
"1740",2022,"Tomales Bay",84757.1288861616,32745.5956319864
"1741",2022,"Trinidad",60432.6318146353,20256.0277324695
"1742",2022,"Ventura",47483.3538796142,6180.23666825715
"1743",2022,"Waldport",792453.242764558,401435.562361975
"1744",2022,"Westport",329642.764086744,57586.6009298173
"1745",2022,"Willapa Bay",373071.438259666,133247.047111354
"1746",2022,"Willmington",14951.4808434365,829.379104003521
"1747",2022,"Winchester Bay",661293.801116743,397466.589787807
"1748",2022,"Yachats",783405.446227096,454497.863980837
"1749",2023,"Alameda",221133.868769494,39865.0085335355
"1750",2023,"Albion",312819.288636546,71754.7825222802
"1751",2023,"Anacortes",112076.048852217,0
"1752",2023,"Astoria",469889.285951871,144616.981400698
"1753",2023,"Avila",95993.3453994159,52007.9555718121
"1754",2023,"Bandon",493799.259627953,87229.0134669137
"1755",2023,"Bellingham",88632.7803868521,0
"1756",2023,"Berkeley",229587.80907846,43913.4202639054
"1757",2023,"Blaine",83434.5199290769,0
"1758",2023,"Bodega Bay",256892.933595712,100654.917269767
"1759",2023,"Bolinas",242387.643971498,104265.771155066
"1760",2023,"Brookings",395015.989815791,83893.1730055999
"1761",2023,"Cannon Beach",518648.477116567,161784.197951208
"1762",2023,"Coos Bay",490281.099807291,120693.734347288
"1763",2023,"Copalis Beach",350373.316229824,71806.139882626
"1764",2023,"Crescent City",346451.75212524,127141.323593951
"1765",2023,"Dana Point",12544.0214244665,510.458801460149
"1766",2023,"Depoe Bay",555633.137274094,142883.383391189
"1767",2023,"Eureka",301143.692357912,107939.099232339
"1768",2023,"Everett",143094.63577602,0
"1769",2023,"Fields Landing",303340.126297742,97339.4354415886
"1770",2023,"Florence",501750.524985574,218494.137778136
"1771",2023,"Fort Bragg",337675.365625443,70432.8642601631
"1772",2023,"Friday Harbor",128268.724531911,0
"1773",2023,"Gearhart - Seaside",503455.026664098,158036.661540012
"1774",2023,"Gold Beach",471271.56001571,49581.875524859
"1775",2023,"Grays Harbor",364571.687551688,59636.8353912579
"1776",2023,"Chinook",453666.397034623,147550.884218656
"1777",2023,"La Conner",119401.069352213,0
"1778",2023,"La Push",242540.049233272,76598.6480024139
"1779",2023,"Long Beach",20397.7578396016,1021.43608661769
"1780",2023,"Monterey",205220.406696146,20114.3259952214
"1781",2023,"Morro Bay",100703.995547705,45465.4629567135
"1782",2023,"Moss Landing",203938.275140365,20982.9571123545
"1783",2023,"Neah Bay",167989.473899844,49663.5876415594
"1784",2023,"Nehalem Bay",538341.028159253,161712.551655805
"1785",2023,"Netarts Bay",561270.138537798,147032.824548216
"1786",2023,"Newport",547320.831474945,168158.402890672
"1787",2023,"Newport Beach",15770.0602092077,671.755063942395
"1788",2023,"OTHER OR UNKNOWN CALIFORNIA PORTS",174678.752114751,12909.6426412064
"1789",2023,"Oakland",223638.095634805,47499.527788424
"1790",2023,"Oceanside",5950.37471876569,299.736266360253
"1791",2023,"Olympia",336849.915151156,0
"1792",2023,"Other Columbia River Ports",465111.5110924,152755.484001278
"1793",2023,"Other Del Norte County Ports",343654.562143699,128548.746168398
"1794",2023,"Other Humboldt County Ports",302042.016328147,102946.160780167
"1795",2023,"Other La and Orange Cnty Ports",19089.9909574229,1018.41625900834
"1796",2023,"Other Mendocino County Ports",320943.790436621,72767.2832873833
"1797",2023,"Other North Puget Sound Ports",103034.26365036,0
"1798",2023,"Other Or Unknown Washington Ports",193999.721207659,2021.93122626836
"1799",2023,"Other S. F. Bay and San Mateo County Ports",225771.49548794,78930.7767779732
"1800",2023,"Other San Diego County Ports",2808.613316405,258.617915435782
"1801",2023,"Other San Luis Obispo County Ports",103291.610960158,42404.2705953507
"1802",2023,"Other Santa Barbara and Ventura County Ports",77976.976487091,12372.1822249023
"1803",2023,"Other Santa Cruz and Monterey County Ports",203685.656264092,21631.7406575491
"1804",2023,"Other Sonoma and Marin County Outer Coast Ports",256543.009737205,101952.251176006
"1805",2023,"Other South Puget Sound Ports",306134.920304553,0
"1806",2023,"Other Washingtion Coastal Ports",319467.764101665,66333.3358695224
"1807",2023,"Oxnard",73365.9908689073,9978.45406183513
"1808",2023,"PSEUDO PORT CODE FOR COLUMBIA RIVER",463771.962851362,147909.510365914
"1809",2023,"Pacific City",562675.128466959,130071.873388476
"1810",2023,"Point Arena",284218.947605477,66122.1559032322
"1811",2023,"Point Reyes",253215.177733867,112811.074079447
"1812",2023,"Port Angeles",189813.065294539,0
"1813",2023,"Port Hueneme",72958.7614547681,9873.10848092546
"1814",2023,"Port Orford",499903.056442519,48365.0566887712
"1815",2023,"Port Townsend",165711.356605557,0
"1816",2023,"Princeton/Half Moon Bay",215933.792660369,72810.0816963211
"1817",2023,"Richmond",235186.717101316,50614.2373757971
"1818",2023,"Salmon River",561937.418345158,125691.954227261
"1819",2023,"San Diego",1512.41347799549,129.143078928269
"1820",2023,"San Francisco",229445.522041076,67606.7270133032
"1821",2023,"San Pedro",21075.6455070566,1051.91588009021
"1822",2023,"Santa Barbara",80135.2344927265,14070.0481971676
"1823",2023,"Santa Cruz",198798.781328438,31816.0563309008
"1824",2023,"Sausalito",235792.297515855,79311.334076697
"1825",2023,"Seattle",216863.960667213,0
"1826",2023,"Sequim",174981.132162759,0
"1827",2023,"Shelton",325346.548033146,0
"1828",2023,"Siletz Bay",560518.655466384,127918.323382489
"1829",2023,"Tacoma",278932.423604784,0
"1830",2023,"Terminal Island",20943.8482244224,1051.91588009021
"1831",2023,"Tillamook",553225.042478158,157795.984313526
"1832",2023,"Tomales Bay",255795.636422256,104971.024051655
"1833",2023,"Trinidad",302960.954572746,146091.765087984
"1834",2023,"Ventura",74830.1922868713,10192.6181934205
"1835",2023,"Waldport",534170.746063037,191878.064822807
"1836",2023,"Westport",372450.082992214,81780.173581277
"1837",2023,"Willapa Bay",420871.658878635,121062.576241144
"1838",2023,"Willmington",21075.6455070566,1049.25095646792
"1839",2023,"Winchester Bay",475687.516396328,179306.645840344
"1840",2023,"Yachats",526430.294093524,207460.843997438
